,organization_name,repo_full_name,contributors_num,is_fork,active_15,active_16,active_17,active_18,active_19,active_20,active_21,active_22,use_CI,ci_num
11134,Alibaba,asyncload,3,False,True,True,True,True,False,False,False,False,False,0.0
11135,meitu,token,3,False,False,False,False,True,False,False,False,False,False,0.0
11136,Apple,swift-system,14,False,False,False,False,False,False,False,True,True,False,
11137,Salesforce,decorator-operations,2,False,False,False,False,False,False,True,True,True,False,
11138,International Business Machines,era_gazebo,6,False,False,False,False,False,True,True,False,False,False,
11139,International Business Machines,raiden,1,False,False,False,False,False,False,True,False,False,False,
11140,LAIX Inc. (formerly LingoChamp Inc.),ruby-style-guide,81,True,False,False,False,False,False,False,False,False,False,
11141,International Business Machines,cpe-operator,5,False,False,False,False,False,False,False,False,True,False,
11142,Cisco Systems,cjose,9,False,False,True,True,True,True,False,False,False,False,0.0
11143,Hewlett Packard Enterprise,hpe-onesphere-go,2,False,False,False,False,True,True,False,False,False,False,0.0
11144,International Business Machines,logdna-cos,3,False,False,False,False,False,False,True,True,False,False,
11145,Weibo R&D Open Source Projects,dschedule,1,False,False,True,False,False,False,False,False,False,False,0.0
11146,Yelp.com,yelp-android,3,False,False,True,True,False,False,False,False,False,True,
11147,Google,seq2seq,15,False,False,False,True,False,False,False,False,False,False,
11148,Amazon,trans-encoder,4,False,False,False,False,False,False,False,True,True,False,
11149,Salesforce,ferret-common,2,False,False,False,False,False,False,False,True,True,False,
11150,"Wuhan deepin Technology Co.,Ltd.",deepin-wallpapers,12,False,False,True,True,True,True,True,True,True,True,9.0
11151,Medium,soy-sublime,5,True,True,False,False,False,False,False,False,False,False,
11152,International Business Machines,cloudpakforapplications-appmod-workshop,3,False,False,False,False,False,False,True,False,False,True,
11153,Square,RxIdler,8,False,False,False,True,True,True,True,False,False,True,
11154,Anjuke Inc.,zguide-cn,20,False,True,True,True,True,True,True,True,True,False,0.0
11155,Intel Corporation,e2eAIOK,8,False,False,False,False,False,False,False,False,True,False,
11156,"Netflix, Inc.",mantis-cli,3,False,False,False,False,False,True,True,True,False,True,
11157,HUAWEI,bsd-cloudinit-installer,4,True,True,True,True,True,False,False,False,False,False,
11158,Douban Inc.,graphite-kenshin,2,False,False,True,True,True,False,False,False,False,True,1.0
11159,Google,docsy,137,False,False,False,False,False,False,False,False,True,False,
11160,Alibaba,compileflow,7,False,False,False,False,False,False,False,True,True,True,3.0
11161,Pinterest,querybook,34,False,False,False,False,False,False,False,False,True,True,
11162,Citrix,citrix-k8s-ingress-controller,30,False,False,False,False,False,False,False,True,True,False,0.0
11163,Yelp.com,named_decorator,2,False,False,True,True,False,False,False,False,False,True,
11164,Salesforce,ImageOptimizationWeb,5,False,True,True,True,True,True,True,True,True,True,
11165,Google,filament,103,False,False,False,False,False,False,False,False,True,True,
11166,Google,souper,20,False,False,False,False,False,False,True,True,False,True,
11167,Docker,go-connections,92,False,False,True,True,True,True,True,True,False,True,1.0
11168,JetBrains,univocity-parsers,15,True,False,False,True,True,True,True,True,False,False,
11169,International Business Machines,grafana-dashboard-crd,1,False,False,False,False,False,True,False,False,False,False,
11170,"Okta, Inc",samples-golang,9,False,False,False,False,False,False,False,True,True,True,1.0
11171,International Business Machines,acme-freight,21,False,False,True,True,True,True,False,False,False,True,
11172,NVIDIA Corporation,gdrcopy,12,False,False,False,False,False,False,False,True,True,False,0.0
11173,GitHub,STUtils,2,True,False,False,False,False,False,False,False,False,False,
11174,International Business Machines,watson-twitch-tone-analysis,3,False,False,False,True,True,True,True,False,False,False,
11175,Alibaba,StateManager,1,False,False,False,False,True,False,False,False,False,False,0.0
11176,Intel Corporation,libva,119,False,False,False,False,False,False,True,True,True,True,
11177,Hewlett Packard Enterprise,windlass,12,False,False,False,True,True,True,True,True,True,True,2.0
11178,Airbnb,airbnb-spark-thrift,2,False,False,False,True,False,False,False,False,False,True,1.0
11179,Intel Corporation,intel-devcloud-samples,15,False,False,False,False,False,False,False,True,True,False,
11180,JetBrains,webstorm-samples,2,False,False,True,True,True,True,False,False,False,False,
11181,Dropbox,mantle,1,False,True,False,False,False,False,False,False,False,False,
11182,Instagram,ig-json-parser,20,False,False,False,True,True,True,True,True,True,True,3.0
11183,meitu,MTHawkeye,6,False,False,False,False,False,True,True,True,True,True,1.0
11184,International Business Machines,ansible-power-vios,3,False,False,False,False,False,False,True,True,False,True,
11185,International Business Machines,functional-genomics-platform,3,False,False,False,False,False,False,False,False,True,False,
11186,Intel Corporation,numpy,407,True,False,True,True,True,True,True,True,True,True,
11187,Google,open-gantry,1,False,False,False,False,False,False,False,False,False,False,
11188,Alibaba,UltraViewPager,7,False,False,False,True,True,True,True,True,False,False,0.0
11189,International Business Machines,ibm-metering-receiver-operator,3,False,False,False,False,False,False,True,False,False,False,
11190,Intel Corporation,msr-tools,6,False,True,True,True,True,True,True,True,True,False,
11191,HUAWEI,CloudEC_Client_API_Demo_iOS,1,False,False,False,False,False,True,True,False,False,False,0.0
11192,Uber Open Source,ringpop-go,24,False,False,True,True,True,True,True,True,True,True,2.0
11193,Alibaba,CNStackCommunityEdition,3,False,False,False,False,False,False,False,False,True,False,0.0
11194,iuap-design,mtl,2,False,False,False,False,True,False,False,False,False,True,1.0
11195,Apple,FHIRModels,2,False,False,False,False,False,False,True,True,True,False,
11196,NVIDIA Corporation,Forma,1,False,False,True,False,False,False,False,False,False,False,0.0
11197,Google,rxcppuniq,0,False,False,False,False,False,True,False,False,False,False,
11198,Intel Corporation,iotg-lin-gfx-libva,64,False,False,True,True,True,True,True,True,True,True,
11199,Zynga Inc.,apibrowser,5,False,True,True,True,True,True,False,False,False,False,
11200,International Business Machines,slack-wrench,11,False,False,False,False,False,True,True,True,True,True,
11201,JetBrains,jdk8u_corba,1,False,False,False,False,True,True,True,False,False,False,
11202,Uber Open Source,tchannel-java,26,False,False,False,False,True,True,True,False,False,True,1.0
11203,Google,eleventy-high-performance-blog,39,False,False,False,False,False,False,True,True,True,True,
11204,Amazon,ion-python,21,False,False,True,True,True,True,True,True,True,True,
11205,Airbnb,Backbone-relational,44,True,False,False,False,False,False,False,False,False,False,
11206,Google,git-pull-request-mirror,2,False,False,True,True,True,True,True,False,False,True,
11207,LinkedIn,dynamometer,7,False,False,False,False,True,True,False,False,False,True,
11208,Google,jsinterop-annotations,5,False,False,False,False,False,True,True,True,True,True,
11209,NetEase,chatofpomelo-websocket,3,False,True,True,True,False,False,False,False,False,False,0.0
11210,Airbnb,okreplay,33,False,False,True,True,True,True,True,True,True,True,6.0
11211,Google,clusterfuzzlite,10,False,False,False,False,False,False,False,True,True,False,
11212,International Business Machines,integrity-shield,4,False,False,False,False,False,False,True,True,False,False,
11213,Alibaba,Deep-Vision,2,False,False,False,False,False,False,False,False,True,False,0.0
11214,GitHub,codeql-coding-standards,8,False,False,False,False,False,False,False,False,True,True,
11215,International Business Machines,event-streams-sample-producer,2,False,False,False,False,True,True,True,False,False,False,
11216,NVIDIA Corporation,Megatron-LM,28,False,False,False,False,False,False,False,False,True,True,1.0
11217,Apple,ml-ane-transformers,1,False,False,False,False,False,False,False,False,True,False,
11218,Google,tweakr,2,False,False,False,False,False,False,True,True,True,False,
11219,Google,GoogleAppMeasurement,8,False,False,False,False,False,False,False,True,True,True,
11220,Google,globalfoundries-pdk-libs-gf180mcu_fd_pr,5,False,False,False,False,False,False,True,True,True,True,
11221,Google,gpt-disk-rs,1,False,False,False,False,False,False,False,False,True,False,
11222,VMware,xpath-for-json,2,False,False,False,False,True,True,True,True,False,False,
11223,International Business Machines,predictive-model-on-watson-ml,18,True,False,False,True,True,True,True,True,False,False,
11224,LinkedIn,PalDB,7,False,True,True,False,False,False,False,False,False,True,
11225,Intel Corporation,ocm,13,False,False,False,False,False,False,False,True,True,False,
11226,International Business Machines,Harpocrates,1,False,False,False,False,False,False,False,False,True,False,
11227,International Business Machines,watson-discovery-sdu-with-assistant,7,False,False,False,False,False,True,True,False,False,True,
11228,Alibaba,form-driver,2,False,False,False,False,False,False,False,True,True,False,0.0
11229,youzan,zan-proxy,15,False,False,False,False,True,True,True,False,False,True,1.0
11230,"Nutanix, Inc.",xray-scenarios,0,False,False,False,False,True,False,False,False,False,True,1.0
11231,Google,fresnel,7,False,False,False,False,False,False,True,True,True,True,
11232,VMware,hillview,15,False,False,False,False,False,False,True,True,True,True,
11233,Instagram,pyapns,3,True,False,False,False,False,False,False,False,False,False,
11234,"Okta, Inc",waffle,2,False,False,False,False,True,False,False,False,False,False,0.0
11235,International Business Machines,oss-ecosystem-grpc,2,False,False,False,False,False,False,False,False,True,False,
11236,PayPal,paypal-here-sdk-android-distribution,19,False,False,False,False,True,True,True,True,True,False,0.0
11237,GitHub,graphql-batch,16,True,True,True,True,False,False,False,False,False,True,
11238,Salesforce,docker-phoenix-mini,2,False,False,False,False,False,False,True,True,False,False,
11239,Juniper Networks,pixiecore-installers,1,True,False,True,True,False,False,False,False,False,False,
11240,Yelp.com,love,16,False,False,False,True,True,True,True,True,False,True,
11241,Google,hypebot,3,False,False,False,False,False,True,True,False,False,False,
11242,Tencent,bk-bcs,35,False,False,False,False,False,False,False,False,True,False,0.0
11243,International Business Machines,flask-microservice,6,False,False,False,False,False,True,True,False,False,False,
11244,VMware,vra-sdk-go,5,False,False,False,False,False,True,True,True,True,False,
11245,Intel Corporation,arduino101_kconfig,7,False,True,True,False,False,False,False,False,False,False,
11246,easemob,easemob_flutter_chat,1,False,False,False,False,False,False,False,False,True,False,0.0
11247,Groupon,gofer-proxy,3,False,False,True,True,True,False,False,False,False,True,
11248,Alibaba,bindingx,8,False,False,False,False,True,True,False,False,False,True,1.0
11249,Apple,swift-package-collection-generator,6,False,False,False,False,False,False,True,True,True,False,
11250,bilibili,jni4android,2,False,False,True,True,True,False,False,False,False,True,1.0
11251,Square,yajl-objc,4,True,True,False,False,False,False,False,False,False,False,
11252,Cisco Systems,anyconnect-kdf,3,False,False,False,True,True,False,False,False,False,False,0.0
11253,International Business Machines,community-automation,18,False,False,False,False,False,False,False,True,True,True,
11254,Mirantis Inc.,f2s,5,False,True,True,False,False,False,False,False,False,False,0.0
11255,iuap-design,helix,1,False,False,True,False,False,False,False,False,False,True,1.0
11256,Google,ml_collections,14,False,False,False,False,False,False,True,True,True,True,
11257,Xiaomi,themis,0,False,True,False,False,False,False,False,False,False,False,0.0
11258,PayPal,heap-dump-tool,4,False,False,False,False,False,False,False,True,True,True,1.0
11259,Google,cel-cpp,9,False,False,False,False,False,False,False,False,True,True,
11260,Intel Corporation,vaapi-bypass,3,False,False,False,False,False,False,True,True,False,False,
11261,International Business Machines,ibm-block-csi-driver,24,False,False,False,False,False,False,False,False,True,False,
11262,Oracle,weblogic-deploy-tooling,23,False,False,False,False,False,False,False,False,True,True,
11263,Groupon,greenscreen,4,False,True,False,False,False,False,False,False,False,False,
11264,Intel Corporation,dsa-perf-micros,1,False,False,False,False,False,False,False,False,True,False,
11265,International Business Machines,omxware-pypi-docs,4,False,False,False,False,False,True,True,True,True,False,
11266,LAIX Inc. (formerly LingoChamp Inc.),open-asr,1,False,False,False,False,False,False,True,False,False,False,0.0
11267,Google,tsec,6,False,False,False,False,False,False,True,True,True,False,
11268,International Business Machines,ibm-cosi-driver,2,False,False,False,False,False,False,False,False,True,False,
11269,Tencent,Face2FaceTranslator,2,False,False,False,False,True,True,False,False,False,False,0.0
11270,International Business Machines,cics-bundle-common,10,False,False,False,False,False,True,True,True,True,True,
11271,Juniper Networks,contrail-chef,1,False,True,False,False,False,False,False,False,False,False,
11272,Apple,swift-nio-http2,24,False,False,False,False,False,False,True,True,True,False,
11273,Dropbox,puppet-osx_setupassistant,1,False,True,False,False,False,False,False,False,False,False,
11274,Juniper Networks,contrail-fabric-utils,60,False,False,False,True,True,True,True,False,False,False,
11275,DiDi,DoKit,89,False,False,False,False,False,False,False,False,True,False,0.0
11276,Meili Inc.,WebpConvert_Gradle_Plugin,1,False,True,True,False,False,False,False,False,False,False,0.0
11277,Google,usd_from_gltf,6,False,False,False,False,False,True,True,False,False,False,
11278,Mirantis Inc.,puppet-savanna,3,False,False,False,False,False,False,False,False,False,False,0.0
11279,Google,go-jsonnet,60,False,False,False,False,False,False,True,True,True,True,
11280,International Business Machines,ibm.github.io,50,False,False,False,True,True,True,True,False,False,True,
11281,Intel Corporation,VML,3,False,False,False,False,False,False,True,True,False,False,
11282,Amazon,credence-to-causal-estimation,2,False,False,False,False,False,False,True,True,False,False,
11283,International Business Machines,workload-security-guard,2,False,False,False,False,False,False,False,False,True,True,
11284,Intel Corporation,webnfc-shoppingcart-demo,2,False,False,False,True,True,True,True,True,True,False,
11285,JetBrains,ReSharperKeymap4IntelliJ,1,False,False,False,False,False,True,False,False,False,False,
11286,International Business Machines,BlockchainSmartContractTrading-CompositeJourney,8,False,False,False,True,True,True,False,False,False,False,
11287,Intel Corporation,inference-engine-node,5,False,False,False,False,False,False,True,True,False,False,
11288,JetBrains,teamcity-minimal-dockerfile,1,True,False,True,False,False,False,False,False,False,False,
11289,GitHub,restricted-input,9,True,False,True,True,False,False,False,False,False,True,
11290,Tencent,BlazerML-tvm,395,False,False,False,False,False,False,False,True,True,True,4.0
11291,Google,deepconsensus,6,False,False,False,False,False,False,False,False,True,False,
11292,GitHub,certstore,5,False,False,False,True,True,True,True,True,False,True,
11293,VMware,network-insight-sdk-python,6,False,False,False,False,False,True,True,True,True,False,
11294,Groupon,nilo,5,False,True,True,True,True,True,True,True,False,True,
11295,Square,orbit,2,False,False,False,False,False,False,True,False,False,False,2.0
11296,Google,orbit,24,False,False,False,False,False,False,False,False,True,False,2.0
11297,Uber Open Source,orbit,17,False,False,False,False,False,False,False,True,True,True,2.0
11298,International Business Machines,digital-asset-trust-framework,1,False,False,False,False,False,True,False,False,False,False,
11299,JetBrains,teamcity-amazon-ecs-plugin,8,False,False,False,True,True,True,True,True,False,False,
11300,Google,ad_language_monitor,1,False,False,False,False,False,False,False,False,True,False,
11301,International Business Machines,adv-def-text,2,False,False,False,False,False,False,True,False,False,False,
11302,International Business Machines,cloudpakfordata-java-sdk,2,False,False,False,False,False,True,False,False,False,False,
11303,NVIDIA Corporation,SKA-gpu-grid,1,False,True,True,True,False,False,False,False,False,False,0.0
11304,Intel Corporation,tbtfwupd,45,True,False,False,False,True,True,True,True,True,True,
11305,International Business Machines,instana-openshift,5,False,False,False,False,False,False,False,True,True,False,
11306,International Business Machines,metrics-collector-client-kubernetes,1,False,False,False,True,True,False,False,False,False,False,
11307,Hewlett Packard Enterprise,k8s-sigstore-attestor,95,False,False,False,False,False,False,False,True,True,True,6.0
11308,International Business Machines,sample-resource-service-brokers,2,False,False,False,False,True,True,True,True,True,False,
11309,GitHub,kestrel,23,True,True,True,False,False,False,False,False,False,False,
11310,bilibili,xpref,1,False,False,False,True,False,False,False,False,False,False,0.0
11311,Oracle,ocne-deploy-tool,2,False,False,False,False,False,False,False,False,True,False,
11312,Juniper Networks,junoscriptorium,15,False,True,True,True,True,True,True,True,False,False,
11313,NetEase,nej,9,True,False,True,True,True,True,True,False,False,False,
11314,International Business Machines,ocp-ppc64le-operator-certification,3,False,False,False,False,False,False,False,False,True,False,
11315,International Business Machines,tensorflow-hangul-recognition,16,False,False,False,True,True,True,True,True,True,True,
11316,Google,statechart,3,False,False,False,False,True,True,False,False,False,False,
11317,International Business Machines,zrl-deepsearch-ai-playground,2,False,False,False,False,False,False,False,False,True,True,
11318,International Business Machines,ecqa,3,False,False,False,False,False,False,False,True,False,False,
11319,Douban Inc.,gpack,3,False,False,False,False,False,False,False,False,False,False,0.0
11320,JetBrains,teamcity-symbol-server,6,False,False,True,True,True,True,True,True,False,False,
11321,yued-fe,inertia,1,False,False,False,True,True,False,False,False,False,False,0.0
11322,"Qunar, Inc.",startalk_web,5,False,False,False,False,False,True,True,True,False,False,0.0
11323,International Business Machines,code-engine-go-sdk,9,False,False,False,False,False,True,True,True,True,True,
11324,Intel Corporation,S0ixSelftestTool,2,False,False,False,False,False,False,False,True,True,False,
11325,Alibaba,AlibabaCloud.TairSDK,3,False,False,False,False,False,False,False,False,True,False,0.0
11326,Google,visqol,9,False,False,False,False,False,False,True,True,True,False,
11327,Google,guice,62,False,False,False,False,False,False,False,True,True,True,
11328,Amazon,seqzero,1,False,False,False,False,False,False,False,False,True,False,
11329,HUAWEI,CloudIPCC_SMSPlugin_Java,2,False,False,False,False,True,False,False,False,False,False,0.0
11330,International Business Machines,secret-common-lib,3,False,False,False,False,False,False,False,False,True,False,
11331,Citrix,citrix-analytics-add-on-for-splunk,2,False,False,False,False,False,False,False,True,True,False,0.0
11332,International Business Machines,jenkins101,3,False,False,False,False,False,False,True,True,False,True,
11333,JetBrains,cpp-russia-2017-rscpp,1,False,False,False,True,False,False,False,False,False,False,
11334,"Ctrip, Inc.",caravan,1,False,False,False,True,True,True,False,False,False,False,0.0
11335,International Business Machines,itz-support-public,10,False,False,False,False,False,False,False,False,True,False,
11336,International Business Machines,ddc-2021-jumpstart-your-journey,6,False,False,False,False,False,False,False,True,False,True,
11337,Alibaba,fluentable,1,False,False,False,False,True,False,False,False,False,False,0.0
11338,easemob,videocall-android,4,False,False,False,False,False,False,True,False,False,False,0.0
11339,Dell Technologies,clarity-atoms,4,False,False,False,False,False,False,True,True,False,False,
11340,International Business Machines,pyxcli,5,False,False,True,True,True,True,False,False,False,False,
11341,Dell Technologies,gofsutil,15,False,False,False,False,False,True,True,True,True,True,
11342,Intel Corporation,iotg-dpdk-ref-app,4,False,False,False,False,False,False,False,True,True,False,
11343,International Business Machines,keyprotect-keycount,3,False,False,False,False,False,False,False,False,True,True,
11344,JetBrains,teamcity-aws-codedeploy-plugin,10,False,False,False,True,True,True,True,True,True,True,
11345,Citrix,Netscaler-Powershell-Module,1,False,False,False,False,False,False,False,False,False,False,0.0
11346,"Wuhan deepin Technology Co.,Ltd.",dde-calendar,22,False,False,False,False,False,False,False,True,True,True,10.0
11347,eBay,digital-signature-verification-ebay-api,3,False,False,False,False,False,False,False,False,True,True,1.0
11348,Google,flutter_minimal_store,1,False,False,False,False,False,True,False,False,False,False,
11349,Google,jsonapi,30,False,False,False,True,True,True,True,True,False,True,
11350,International Business Machines,ServiceNow-Guardium-Notification-Consumer,2,False,False,False,False,False,False,False,False,True,False,
11351,International Business Machines,watson-voice-bot,15,False,False,False,False,True,True,True,True,True,True,
11352,Intel Corporation,ardupilot,301,True,False,False,False,True,True,True,True,True,True,
11353,Google,consent-based-conversion-adjustments,3,False,False,False,False,False,False,False,False,True,False,
11354,Square,shift,10,False,False,True,True,True,True,True,False,False,False,
11355,Oracle,zfssa-csi-driver,2,False,False,False,False,False,False,False,True,True,False,
11356,International Business Machines,MAX-Question-Answering,5,False,False,False,False,False,True,True,False,False,True,
11357,Docker,engine-sync,1,False,False,False,False,False,True,False,False,False,False,0.0
11358,DocuSign Inc.,docusign-soap-sdk,15,False,True,True,True,True,True,True,False,False,False,0.0
11359,Google,oss-vulnerability-guide,3,False,False,False,False,False,False,False,True,False,False,
11360,VMware,terraform-provider-wavefront,20,False,False,False,False,False,False,True,True,True,True,
11361,GitHub,user-select-contain-polyfill,5,False,False,False,False,True,True,True,True,True,True,
11362,Square,pylink,23,False,False,False,True,True,True,True,True,True,True,
11363,International Business Machines,workshop-quarkus-openshift-reactive-endpoints,6,False,False,False,False,False,False,True,True,True,True,
11364,DiDi,pile.js,4,False,False,False,False,True,True,False,False,False,False,0.0
11365,JetBrains,teamcity-dashboard-plugin,3,False,False,False,False,False,False,True,True,False,False,
11366,International Business Machines,space-app-challenge-tutorial,2,False,False,False,False,False,False,True,False,False,False,
11367,Juniper Networks,angular2-schema-form,16,True,False,False,True,False,False,False,False,False,True,
11368,International Business Machines,aspera-connect-sdk-js,4,False,False,False,False,False,False,True,True,True,True,
11369,Airbnb,ts-migrate,24,False,False,False,False,False,False,False,True,True,True,1.0
11370,Juniper Networks,logstash-plugin-udp-native-sensors,1,False,False,False,True,True,False,False,False,False,False,
11371,Juniper Networks,contrail-examples,1,False,False,False,False,True,False,False,False,False,False,
11372,eBay,GraphQL2JSONSchema,2,False,False,False,False,False,False,False,False,True,False,0.0
11373,International Business Machines,use-deep-learning-in-ibm-cloud-functions,3,False,False,False,False,False,True,True,False,False,False,
11374,Yahoo,cubed,1,False,False,False,False,False,False,True,True,False,True,1.0
11375,Salesforce,trellis,2,False,False,False,False,False,False,True,True,False,True,
11376,International Business Machines,ibm-omsx-connector-module,1,False,False,False,False,False,False,True,False,False,False,
11377,VMware,powershell-module-for-vmware-cloud-foundation-reporting,6,False,False,False,False,False,False,False,False,True,True,
11378,Dropbox,rules_node,4,False,False,False,True,True,True,False,False,False,False,
11379,JetBrains,sbt-idea-compiler-indices,2,False,False,False,False,True,True,True,False,False,False,
11380,Bytedance Inc.,LargeBatchCTR,13,False,False,False,False,False,True,True,True,True,True,3.0
11381,Mastercard,environment-hairlead-staging,6,False,False,False,False,True,True,False,False,False,True,1.0
11382,Groupon,gh-grep,2,False,False,False,False,False,False,False,False,True,True,
11383,GitHub,circuitbreaker,1,True,False,False,False,False,False,False,False,False,False,
11384,NetEase,spark-authorizer,2,True,False,False,True,True,True,False,False,False,True,
11385,jobbole,awesome-design-cn,1,False,True,True,True,True,True,True,False,False,False,0.0
11386,Citrix,workspace-linux-oem-guide,4,False,False,False,False,True,True,True,True,False,False,0.0
11387,Tencent,tke-kms-plugin,1,False,False,False,False,False,False,True,False,False,False,0.0
11388,Google,go-cmdtest,5,False,False,False,False,False,True,True,True,True,True,
11389,Yelp.com,data_pipeline_avro_util,7,False,True,True,True,True,True,True,True,True,True,
11390,Hewlett Packard Enterprise,image-streamer-rhel,6,False,False,False,True,True,True,True,False,False,False,0.0
11391,Google,gtd-txt,1,False,False,False,True,False,False,False,False,False,False,
11392,Google,pullsheet,9,False,False,False,False,False,False,False,True,True,True,
11393,Google,macops,15,False,True,True,True,True,True,True,True,True,True,
11394,NVIDIA Corporation,doroce-linux,2,False,False,False,False,False,False,True,False,False,False,0.0
11395,Mirantis Inc.,mos-tempest-runner,7,False,True,True,False,False,False,False,False,False,False,0.0
11396,Google,go-patchutils,1,False,False,False,False,False,False,True,False,False,True,
11397,Intel Corporation,gst-remote-offload,3,False,False,False,False,False,False,True,True,False,False,
11398,Twitter,ios-twitter-apache-thrift,1,False,False,False,False,False,False,True,True,True,True,2.0
11399,jpush,jpush-api-go-client,1,False,False,False,False,False,False,False,False,False,False,0.0
11400,VMware,upgrade-framework,5,False,True,True,True,True,True,True,True,True,True,
11401,Square,mysql-parser,3,False,True,True,True,True,True,False,False,False,False,
11402,Dell Technologies,powermax-splunk-app,3,False,False,False,False,False,False,True,True,True,False,
11403,Red Hat Developer,microservices-by-example-source,1,True,False,True,False,False,False,False,False,False,False,
11404,Dropbox,GPO-Templates,2,False,False,False,False,False,False,True,True,False,False,
11405,International Business Machines,idz-utilities,4,False,False,False,False,True,True,True,True,True,False,
11406,Hewlett Packard Enterprise,ZFM,1,False,False,False,False,False,False,False,True,False,False,0.0
11407,Square,homebrew-bottles,2,False,True,True,False,False,False,False,False,False,False,
11408,International Business Machines,powerai,20,False,False,False,False,False,False,True,True,True,True,
11409,Pinterest,pinrepo,5,False,True,True,True,True,True,True,True,False,False,
11410,Intel Corporation,xenomai,2,False,False,False,False,False,True,True,False,False,False,
11411,International Business Machines,ibm-iae-java-sdk,8,False,False,False,False,False,False,True,True,True,True,
11412,Mastercard,client-encryption-java,11,False,False,False,False,False,False,True,True,True,True,9.0
11413,International Business Machines,mlapp,7,False,False,False,False,False,False,False,True,False,True,
11414,Square,cocoapods-repo-sq,1,False,False,False,False,True,False,False,False,False,True,
11415,Twitter,finagle,261,False,False,False,False,False,False,False,False,True,True,3.0
11416,International Business Machines,ALIA,2,False,False,False,False,False,False,True,False,False,False,
11417,VMware,vic-product,56,False,False,False,False,False,True,True,True,True,False,
11418,International Business Machines,dualtkb,2,False,False,False,False,False,False,True,True,False,False,
11419,DocuSign Inc.,qs-csharp,1,False,False,False,False,False,False,True,False,False,False,0.0
11420,Alibaba,structure-view,6,False,False,False,True,True,False,False,False,False,False,0.0
11421,Intel Corporation,stacks_pipeline,2,False,False,False,False,False,True,True,True,True,False,
11422,Baidu,baiduads-sdk,3,False,False,False,False,False,False,False,False,True,True,5.0
11423,International Business Machines,develop-a-cloud-native-java-application-using-codewind,2,False,False,False,False,False,True,False,False,False,False,
11424,PayPal,nemo-plugin-registry,2,False,False,False,False,False,False,False,False,False,False,0.0
11425,jpush,jsms-api-php-client,2,False,False,True,True,True,True,False,False,False,False,0.0
11426,Intel Corporation,ansible-openstack,1,True,True,False,False,False,False,False,False,False,False,
11427,Google,maldoca,4,False,False,False,False,False,False,False,True,True,True,
11428,PayPal,paypalhttp_ruby,7,False,False,False,True,True,True,True,True,True,True,1.0
11429,jpush,Jpush-Google,2,False,False,False,False,False,False,True,False,False,False,0.0
11430,Google,hat-backup,3,False,False,False,True,False,False,False,False,False,True,
11431,Juniper Networks,ruby-junos-ez-srx,0,False,False,False,False,False,False,False,False,False,False,
11432,International Business Machines,HTTP-BlackOps,2,False,False,False,False,True,True,True,False,False,False,
11433,Google,speaker-id,4,False,False,False,False,False,True,True,True,True,True,
11434,International Business Machines,datascienceontology-frontend,4,False,False,False,False,True,True,True,True,False,False,
11435,Square,pysurvival,2,False,False,False,False,False,True,False,False,False,True,
11436,Yahoo,validatar,4,False,False,False,True,True,True,True,True,True,True,2.0
11437,iuap-design,components-center,1,False,False,False,True,False,False,False,False,False,False,0.0
11438,Alibaba,tair-py,3,False,False,False,False,False,False,False,False,True,True,3.0
11439,Google,pblog,2,False,False,True,False,False,False,False,False,False,True,
11440,International Business Machines,power-openstack-k8s-volume-driver,3,False,False,False,False,True,True,True,True,True,False,
11441,International Business Machines,ibm-cos-sdk-js-config,5,False,False,False,False,False,True,True,True,True,False,
11442,"Netflix, Inc.",af_tsa,2,False,False,False,False,False,False,False,True,True,False,
11443,Google,note-maps,3,False,False,False,False,False,False,True,True,True,True,
11444,International Business Machines,tone-memos-android,4,False,False,False,False,True,True,True,True,True,False,
11445,LAIX Inc. (formerly LingoChamp Inc.),QiniuImageLoader,2,False,True,True,True,True,False,False,False,False,True,1.0
11446,Docker,app,38,False,False,False,False,False,True,True,True,False,True,1.0
11447,JetBrains,Refasmer,4,False,False,False,False,False,False,True,True,True,True,
11448,JetBrains,TeamCity.WidgetsPlugin,3,False,True,True,True,False,False,False,False,False,False,
11449,DiDi,mtmc-vt,2,False,False,False,False,False,True,False,False,False,False,0.0
11450,"Qunar, Inc.",libqimcommon-ios,4,False,False,False,False,False,True,False,False,False,False,0.0
